,L/C Price,Sub Type,St#,St Name,City,Br/Ba,YrBuilt,Age,house_price,City Name,Address,Lat,Lng
3786,"$3,290,000 ",SFR/A,11420,BOLAS ST  ,LA,"5/6,0,0,0",1950,68,"3,290,000 ",Los Angeles (City) ,11420 BOLAS ST   Los Angeles (City) ,34.0639591,-118.4620566
3787,"$850,000 ",DPLX/A,691,Darrell ST  ,CM,4/,1963/ASR,55,"850,000 ",Costa Mesa ,691 Darrell ST   Costa Mesa ,33.656639,-117.9275126
3788,"$750,000 ",CONDO,1010 N,KINGS RD   #317,WHO,"2/1,1,0,0",1970,48,"750,000 ",West Hollywood ,1010 N KINGS RD   #317 West Hollywood ,34.0894013,-118.3713144
3789,"$790,000 ",CONDO,1200 N,FLORES ST   #107,WHO,"2/2,0,0,0",1959,59,"790,000 ",West Hollywood ,1200 N FLORES ST   #107 West Hollywood ,34.09180240000001,-118.37117
3790,"$989,000 ",CONDO,8455,FOUNTAIN AVE   #306,WHO,"2/2,0,0,0",1975,43,"989,000 ",West Hollywood ,8455 FOUNTAIN AVE   #306 West Hollywood ,34.0934221,-118.3751731
3791,"$1,120,000 ",CONDO,850 N,CROFT AVE   #104,LA,"2/2,0,0,0",2003,15,"1,120,000 ",Los Angeles (City) ,850 N CROFT AVE   #104 Los Angeles (City) ,34.0867431,-118.3739201
3792,"$1,395,000 ",SFR/D,1300 N,GENESEE AVE  ,LA,"2/1,1,0,0",1921,97,"1,395,000 ",Los Angeles (City) ,1300 N GENESEE AVE   Los Angeles (City) ,34.0945987,-118.3579627
3793,"$1,650,000 ",CONDO,8737,ROSEWOOD AVE   #101,WHO,"3/2,0,1,0",1991,27,"1,650,000 ",West Hollywood ,8737 ROSEWOOD AVE   #101 West Hollywood ,34.078461,-118.3826927
3794,"$1,150,000 ",CONDO/A,4080,GLENCOE AVE   #421,MR,"2/2,0,0,0",2011,7,"1,150,000 ",Marina Del Rey ,4080 GLENCOE AVE   #421 Marina Del Rey ,33.9903113,-118.442493
3795,"$650,000 ",CONDO,4125,INGLEWOOD    #4,LA,"2/2,0,0,0",1977,41,"650,000 ",Los Angeles (City) ,4125 INGLEWOOD    #4 Los Angeles (City) ,33.9993666,-118.4239588
3796,"$970,000 ",TWNHS,11428,NATIONAL    #102,LA,"2/2,0,1,0",2005,13,"970,000 ",Los Angeles (City) ,11428 NATIONAL    #102 Los Angeles (City) ,34.024592,-118.4341044
3797,"$1,066,000 ",SFR/D,3720,TULLER AVE  ,LA,"2/1,0,0,0",1925,93,"1,066,000 ",Los Angeles (City) ,3720 TULLER AVE   Los Angeles (City) ,34.0139539,-118.4190257
3798,"$825,000 ",TWNHS,1531,12TH ST   #9,SM,"1/1,0,1,0",1989,29,"825,000 ",,1531 12TH ST   #9 ,34.0207907,-118.4850073
3799,"$1,380,000 ",CONDO,1139,YALE ST   #4,SM,"3/3,0,0,0",1991,27,"1,380,000 ",,1139 YALE ST   #4 ,34.0390711,-118.4750451
3800,"$1,895,000 ",TWNHS,694,PALISADES DR  ,PACPAL,"3/3,0,0,0",1995,23,"1,895,000 ",,694 PALISADES DR   ,34.0501829,-118.551994
3801,"$393,888 ",CONDO,525 S,ARDMORE AVE   #211,LA,"1/1,0,0,0",1973,45,"393,888 ",Los Angeles (City) ,525 S ARDMORE AVE   #211 Los Angeles (City) ,34.0648688,-118.30211
3802,"$630,000 ",CONDO,980 S,OXFORD AVE   #103,LA,"3/2,0,0,0",2008,10,"630,000 ",Los Angeles (City) ,980 S OXFORD AVE   #103 Los Angeles (City) ,34.053347,-118.3071055
3803,"$1,250,000 ",SFR/D,1253 S,SPAULDING AVE  ,LA,"3/2,0,0,0",1929,89,"1,250,000 ",Los Angeles (City) ,1253 S SPAULDING AVE   Los Angeles (City) ,34.0528562,-118.3616492
3804,"$1,860,000 ",SFR/D,10955,WESTWOOD   ,CULV,"3/3,0,0,0",1928,90,"1,860,000 ",Culver City ,10955 WESTWOOD    Culver City ,34.003366,-118.3971182
3805,"$635,000 ",CONDO/A,7100,Alvern ST   #104,LA,"2/2,0,0,0",2011/BLD,7,"635,000 ",Los Angeles (City) ,7100 Alvern ST   #104 Los Angeles (City) ,33.9745102,-118.3775992
3806,"$965,000 ",SFR/D,8111,VICKSBURG AVE  ,WS,"2/1,0,0,0",1941,77,"965,000 ",Westchester ,8111 VICKSBURG AVE   Westchester ,33.9647313,-118.3946898
3807,"$1,618,000 ",SFR/D,3312 N,KNOLL DR  ,LA,"4/2,0,1,0",1926,92,"1,618,000 ",Los Angeles (City) ,3312 N KNOLL DR   Los Angeles (City) ,34.129023,-118.3437407
3808,"$517,500 ",CONDO,8110,MANITOBA ST   #102,PDLR,"1/1,0,0,0",1983,35,"517,500 ",Playa Del Rey ,8110 MANITOBA ST   #102 Playa Del Rey ,33.9553033,-118.4358433
3809,"$739,000 ",SFR/A,8180,MANITOBA ST   #4-136,PDLR,"2/2,0,0,0",1981,37,"739,000 ",Playa Del Rey ,8180 MANITOBA ST   #4-136 Playa Del Rey ,33.9541699,-118.4375712
3810,"$441,000 ",SFR/A,507,Park Front   ,LA,"3/2,0,0,0",1912/ASR,106,"441,000 ",Los Angeles (City) ,507 Park Front    Los Angeles (City) ,33.9985368,-118.2660697
3811,"$998,000 ",CONDO,420 S,SAN PEDRO ST   #106,LA,"1/1,1,0,0",1922,96,"998,000 ",Los Angeles (City) ,420 S SAN PEDRO ST   #106 Los Angeles (City) ,34.0448629,-118.2426594
3812,"$310,000 ",CONDO/A,27944,Tyler LN   #446,CANC,"2/2,0,0,0",1984/ASR,34,"310,000 ",Canyon Country ,27944 Tyler LN   #446 Canyon Country ,34.4214793,-118.4496726
3813,"$1,250,000 ",SFR/A,4612,CIELO CIR  ,CLB,"4/4,0,0,0",2006,12,"1,250,000 ",Calabasas ,4612 CIELO CIR   Calabasas ,34.141108,-118.6984871
3814,"$1,320,000 ",SFR/D,23703,Park Madrid   ,CLB,"4/2,1,1,0",1969/ASR,49,"1,320,000 ",Calabasas ,23703 Park Madrid    Calabasas ,34.1476347,-118.6435479
3815,"$632,000 ",SFR/D,3811,Conrad Ave.   ,SD,"3/2,0,0,0",1957,61,"632,000 ",San Diego (City) ,3811 Conrad Ave.    San Diego (City) ,32.8351793,-117.2056698
3816,"$397,000 ",TWNHS/A,22914,Banyan PL   #197,SAU,"2/2,0,0,0",1987/ASR,31,"397,000 ",Saugus ,22914 Banyan PL   #197 Saugus ,34.46276590000001,-118.53574
3817,"$350,000 ",CONDO,7826,TOPANGA CANYON BLVD   #305,CNGA,"2/2,0,0,0",1986,32,"350,000 ",,7826 TOPANGA CANYON BLVD   #305 ,34.2129557,-118.6056575
3818,"$442,500 ",SFR/D,162 S,Kern AVE  ,ELA,"2/1,0,0,0",1940/ASR,78,"442,500 ",,162 S Kern AVE   ,34.03523,-118.162542
3819,"$442,500 ",SFR/D,2616,Littleton Rd   ,ELC,"3/2,0,0,0",1955,63,"442,500 ",El Cajon ,2616 Littleton Rd    El Cajon ,32.8029237,-117.0004873
3820,"$475,000 ",SFR/D,1636,Greenfield DR  ,ELC,"3/2,0,0,0",1954/ASR,64,"475,000 ",El Cajon ,1636 Greenfield DR   El Cajon ,32.8138924,-116.9221118
3821,"$1,440,000 ",SFR/D,16962,Cotter PL  ,ENC,"4/2,1,0,0",1957/ASR,61,"1,440,000 ",Encino ,16962 Cotter PL   Encino ,34.1428521,-118.5029781
3822,"$655,000 ",SFR/D,10565,Collett AVE  ,GH,"4/2,0,0,0",1973/ASR,45,"655,000 ",Granada Hills ,10565 Collett AVE   Granada Hills ,34.2629408,-118.48391
3823,"$2,175,000 ",SFR/D,203 N,GOWER ST  ,LA,"3/2,0,0,0",1922/ASR,96,"2,175,000 ",Los Angeles (City) ,203 N GOWER ST   Los Angeles (City) ,34.0747176,-118.322885
3824,"$4,972,000 ",SFR/D,115 N,VAN NESS AVE  ,LA,"5/4,0,1,0",1924,94,"4,972,000 ",Los Angeles (City) ,115 N VAN NESS AVE   Los Angeles (City) ,34.0735266,-118.3160796
3825,"$240,000 ",SFR/D,18960,Seaforth ST  ,HSP,"3/2,0,0,0",1985/ASR,33,"240,000 ",Hesperia ,18960 Seaforth ST   Hesperia ,34.3981842,-117.2487578
3826,"$199,900 ",SFR/D,44118,Fig AVE  ,LNCR,"2/1,0,0,0",1952/PUB,66,"199,900 ",Lancaster ,44118 Fig AVE   Lancaster ,34.684549,-118.1413204
3827,"$320,000 ",SFR/D,42941,Lemonwood DR  ,LNCR,"4/3,0,0,0",1986/ASR,32,"320,000 ",Lancaster ,42941 Lemonwood DR   Lancaster ,34.662865,-118.1843759
3828,"$396,000 ",SFR/D,44660,Lowtree AVE  ,LNCR,"3/2,0,1,0",1957/ASR,61,"396,000 ",Lancaster ,44660 Lowtree AVE   Lancaster ,34.6946107,-118.1536394
3829,"$420,000 ",SFR/D,42114,Quail Creek DR  ,LNCR,"4/3,0,0,0",1997/ASR,21,"420,000 ",Lancaster ,42114 Quail Creek DR   Lancaster ,34.64801930000001,-118.2385458
3830,"$430,000 ",SFR/D,3143 W,Kildare ST  ,LNCR,"5/3,0,0,0",2006/ASR,12,"430,000 ",Lancaster ,3143 W Kildare ST   Lancaster ,34.6990388,-118.1873007
3831,"$275,000 ",SFR/D,13391,Anchor   ,COKS,"3/2,0,0,0",1982/ASR,36,"275,000 ",,13391 Anchor    ,,
3832,"$31,000 ",MANL/D,10140,Bell Avenue   ,LLKE,"2/1,0,0,0",1965/PUB,53,"31,000 ",,10140 Bell Avenue    ,38.9077738,-122.616463
3833,"$545,000 ",CONDO/A,259,Shorebreaker DR  ,LN,"2/2,0,0,0",1991/ASR,27,"545,000 ",Laguna Niguel ,259 Shorebreaker DR   Laguna Niguel ,33.4945622,-117.6997861
3834,"$1,175,000 ",CONDO/A,20,Antibes   ,LN,"3/2,0,1,0",1989/ASR,29,"1,175,000 ",Laguna Niguel ,20 Antibes    Laguna Niguel ,33.5117052,-117.7329154
3835,"$35,000 ",CONDO/A,24055,Paseo Del Lago    #1252,LAGW,"1/1,0,0,0",1974/ASR,44,"35,000 ",Laguna Woods ,24055 Paseo Del Lago    #1252 Laguna Woods ,33.6131533,-117.7444005
3836,"$660,000 ",SFR/D,14626,Greenworth DR  ,LAM,"3/2,0,0,0",1956/ASR,62,"660,000 ",La Mirada ,14626 Greenworth DR   La Mirada ,33.9090159,-118.0212848
3837,"$1,210,000 ",SFR/A,33894,Cape Cove   ,DP,"3/2,0,1,0",1980/ASR,38,"1,210,000 ",Dana Point ,33894 Cape Cove    Dana Point ,33.470852,-117.711472
3838,"$325,000 ",CONDO,15031,CHATSWORTH ST   #24,MH,"2/0,1,1,0",1980,38,"325,000 ",Mission Hills San Fernando ,15031 CHATSWORTH ST   #24 Mission Hills San Fernando ,34.2649728,-118.4596975
3839,"$750,000 ",SFR/D,23966,Copenhagen ST  ,MV,"4/3,0,0,0",1976/ASR,42,"750,000 ",Mission Viejo ,23966 Copenhagen ST   Mission Viejo ,33.6142547,-117.6872226
3840,"$610,000 ",SFR/D,480,Mindoro ST  ,MRBY,"2/1,1,0,0",1960/EST,58,"610,000 ",Morro Bay ,480 Mindoro ST   Morro Bay ,35.4015342,-120.8608626
3841,"$650,000 ",SFR/D,3798,San Nicolas CT  ,NPK,"4/3,0,0,0",1976/ASR,42,"650,000 ",Newbury Park ,3798 San Nicolas CT   Newbury Park ,34.1806615,-118.9559537
3842,"$700,000 ",SFR/D,3183,Bear Creek DR  ,NPK,"3/2,0,0,0",1979/ASR,39,"700,000 ",Newbury Park ,3183 Bear Creek DR   Newbury Park ,34.1717916,-118.942789
3843,"$345,000 ",CONDO/A,21314,Nandina LN   #204,NEWH,"3/2,0,0,0",1990/PUB,28,"345,000 ",Newhall ,21314 Nandina LN   #204 Newhall ,34.3772149,-118.5080958
3844,"$12,000,000 ",SFR/D,2566,Monaco DR  ,LB,"5/6,0,0,0",1962/ASR,56,"12,000,000 ",Laguna Beach ,2566 Monaco DR   Laguna Beach ,33.556045,-117.8169926
3845,"$418,000 ",TWNHS/A,15135,Marquette ST   #C,MPK,"3/2,0,1,0",1981/ASR,37,"418,000 ",Moorpark ,15135 Marquette ST   #C Moorpark ,34.297302,-118.846391
3846,"$255,000 ",CONDO/A,175,Avenida Descanso    #212,OCE,"2/1,0,0,0",1980/ASR,38,"255,000 ",Oceanside ,175 Avenida Descanso    #212 Oceanside ,33.2461594,-117.3141886
3847,"$360,000 ",SFR/D,3349,Tropicana DR  ,OCE,"3/1,0,0,0",1962/ASR,56,"360,000 ",Oceanside ,3349 Tropicana DR   Oceanside ,33.2151618,-117.3400251
3848,"$175,000 ",CONDO/A,2481,Village   ,SMIA,"2/2,0,0,0",1993/PUB,25,"175,000 ",,2481 Village    ,,
3849,"$327,000 ",CONDO/A,202,Orange Blossom    #18,IR,"1/1,0,0,0",1976/ASR,42,"327,000 ",Irvine ,202 Orange Blossom    #18 Irvine ,33.6721313,-117.7729407
3850,"$632,000 ",SFR/D,4014 W,59TH PL  ,LA,"2/2,0,0,0",1940,78,"632,000 ",Los Angeles (City) ,4014 W 59TH PL   Los Angeles (City) ,33.985982,-118.3445055
3851,"$690,000 ",SFR/D,3327,RODEO RD  ,LA,"3/1,0,0,0",1944,74,"690,000 ",Los Angeles (City) ,3327 RODEO RD   Los Angeles (City) ,34.0212468,-118.3328851
3852,"$781,750 ",SFR/D,1910 W,42nd PL  ,LA,"4/1,1,0,0",1911/ASR,107,"781,750 ",Los Angeles (City) ,1910 W 42nd PL   Los Angeles (City) ,34.0061199,-118.3143
3853,"$279,900 ",SFR/D,39080,Willowvale RD  ,PDL,"3/3,0,0,0",1971/ASR,47,"279,900 ",Palmdale ,39080 Willowvale RD   Palmdale ,34.5919765,-118.1538908
3854,"$300,000 ",SFR/D,2130 E,Avenue R10   ,PDL,"3/3,0,0,0",1985/ASR,33,"300,000 ",Palmdale ,2130 E Avenue R10    Palmdale ,34.5641286,-118.0910754
3855,"$338,000 ",SFR/D,38741,Elder Creek CT  ,PDL,"3/3,0,0,0",1992/ASR,26,"338,000 ",Palmdale ,38741 Elder Creek CT   Palmdale ,34.5858472,-118.1777492
3856,"$580,000 ",TWNHS/A,20324,Paseo Meriana   ,PORA,"2/3,0,0,0",2012/ASR,6,"580,000 ",,20324 Paseo Meriana    ,34.2748652,-118.5765798
3857,"$350,000 ",MANL/D,350,Partridge AVE  ,PSOR,"3/2,0,0,0",2000/PUB,18,"350,000 ",,350 Partridge AVE   ,35.616511,-120.653145
3858,"$808,500 ",CONDO/D,51,Keepsake   ,IR,"3/2,0,1,0",2010/BLD,8,"808,500 ",Irvine ,51 Keepsake    Irvine ,33.6990814,-117.7189576
3859,"$795,000 ",SFR/D,12071,Caminito Corriente   ,SD,"3/2,0,0,0",1986,32,"795,000 ",San Diego (City) ,12071 Caminito Corriente    San Diego (City) ,32.9959285,-117.0717629
3860,"$800,000 ",SFR/D,17595,Drayton Hall Way   ,SD,"3/2,0,0,0",1982,36,"800,000 ",San Diego (City) ,17595 Drayton Hall Way    San Diego (City) ,33.0341157,-117.0733632
3861,"$340,000 ",CONDO/A,20307,Rue Crevier    #577,CANC,"3/2,0,0,0",1987/ASR,31,"340,000 ",Canyon Country ,20307 Rue Crevier    #577 Canyon Country ,34.4190388,-118.4900467
3862,"$593,000 ",SFR/D,6835,Chimineas AVE  ,RES,"3/1,0,0,0",1948/ASR,70,"593,000 ",Reseda ,6835 Chimineas AVE   Reseda ,34.1949979,-118.5286572
3863,"$645,000 ",SFR/A,7533,GARDEN GROVE AVE  ,RES,"3/2,0,0,0",1960,58,"645,000 ",Reseda ,7533 GARDEN GROVE AVE   Reseda ,34.2073845,-118.529843
3864,"$872,000 ",SFR/D,10504,Tremont LN  ,BF,"5/2,1,0,0",2001/ASR,17,"872,000 ",Bellflower ,10504 Tremont LN   Bellflower ,33.8859955,-118.1103248
3865,"$520,000 ",SFR/D,10452,Fairton ST  ,BF,"3/1,0,1,0",1953/ASR,65,"520,000 ",Bellflower ,10452 Fairton ST   Bellflower ,33.8948669,-118.1112849
3866,"$447,000 ",SFR/D,11616,Olive ST  ,LNWD,"3/1,0,0,0",1927/ASR,91,"447,000 ",Lynwood ,11616 Olive ST   Lynwood ,33.9219704,-118.2071677
3867,"$497,500 ",SFR/D,15523,Sandel AVE  ,GR,"3/2,0,0,0",1960/ASR,58,"497,500 ",Gardena ,15523 Sandel AVE   Gardena ,33.890441,-118.2707289
3868,"$658,500 ",SFR/A,25255,York CIR  ,LAGH,"3/2,0,0,0",1975/ASR,43,"658,500 ",Laguna Hills ,25255 York CIR   Laguna Hills ,33.5952672,-117.6976633
3869,"$1,198,000 ",SFR/D,26802,BRIDLEWOOD DR  ,LAGH,"4/3,0,0,0",1989,29,"1,198,000 ",Laguna Hills ,26802 BRIDLEWOOD DR   Laguna Hills ,33.573509,-117.6773125
3870,"$149,250 ",SFR/D,318,LOS ANGELES AVE  ,BB,"2/1,0,0,0",1981,37,"149,250 ",Big Bear ,318 LOS ANGELES AVE   Big Bear ,34.246454,-116.833117
3871,"$429,000 ",CONDO/A,1445,Prefumo Canyon #21   ,SLO,"2/1,0,1,0",1985/PUB,33,"429,000 ",,1445 Prefumo Canyon #21    ,35.2622199,-120.6986027
3872,"$388,000 ",SFR/D,1712,Concord AVE  N,SMIA,"3/1,1,0,0",1962/PUB,56,"388,000 ",,1712 Concord AVE  N ,34.9703444,-120.4132788
3873,"$710,000 ",SFR/D,4393,Brookglen ST  ,MPK,"4/2,0,1,0",1989/ASR,29,"710,000 ",Moorpark ,4393 Brookglen ST   Moorpark ,34.2686312,-118.8896937
3874,"$505,000 ",CONDO/A,4915,Tyrone AVE   #133,SO,"2/2,0,0,0",1964/ASR,54,"505,000 ",Sherman Oaks ,4915 Tyrone AVE   #133 Sherman Oaks ,34.1599211,-118.4449385
3875,"$850,000 ",SFR/D,5638,COLUMBUS AVE  ,SO,"3/2,0,0,0",1947,71,"850,000 ",Sherman Oaks ,5638 COLUMBUS AVE   Sherman Oaks ,34.17339,-118.463692
3876,"$625,000 ",SFR/D,893,Coronado CIR  ,SPL,"3/2,1,0,0",2013/ASR,5,"625,000 ",Santa Paula ,893 Coronado CIR   Santa Paula ,34.3684662,-119.0664706
3877,"$1,358,000 ",SFR/D,65,Haviland   ,IR,"4/3,0,0,0",2015/PUB,3,"1,358,000 ",Irvine ,65 Haviland    Irvine ,33.7129407,-117.7417573
3878,"$510,000 ",SFR/D,12371,Sheldon ST  ,SUNV,"4/2,0,0,0",1954/ASR,64,"510,000 ",Sun Valley ,12371 Sheldon ST   Sun Valley ,34.2332029,-118.4025953
3879,"$345,000 ",TWNHS/A,3410,Highwood CT   #171,SIM,"2/1,0,1,0",1978/ASR,40,"345,000 ",Simi Valley ,3410 Highwood CT   #171 Simi Valley ,34.2807933,-118.7301159
3880,"$470,000 ",CONDO/A,4315,Eileen ST   #3,SIM,"3/2,0,1,0",2009/ASR,9,"470,000 ",Simi Valley ,4315 Eileen ST   #3 Simi Valley ,34.2756121,-118.7107715
3881,"$400,000 ",SFR/D,4756,ADAM RD  ,SIM,"2/1,0,0,0",1956,62,"400,000 ",Simi Valley ,4756 ADAM RD   Simi Valley ,34.283844,-118.701221
3882,"$640,000 ",SFR/D,5873,Serena ST  ,SIM,"4/2,0,0,0",1976/ASR,42,"640,000 ",Simi Valley ,5873 Serena ST   Simi Valley ,34.2806029,-118.6775437
3883,"$515,000 ",SFR/D,1597,Casarin AVE  ,SIM,"3/1,0,1,0",1962/ASR,56,"515,000 ",Simi Valley ,1597 Casarin AVE   Simi Valley ,34.2624484,-118.7677842
3884,"$569,000 ",SFR/D,1426,Milan DR  ,SIM,"3/2,0,0,0",1960/ASR,58,"569,000 ",Simi Valley ,1426 Milan DR   Simi Valley ,34.2651395,-118.7880938
3885,"$530,000 ",SFR/D,13253,Dyer ST  ,SYL,"3/2,0,0,0",1951/ASR,67,"530,000 ",Sylmar ,13253 Dyer ST   Sylmar ,34.3245923,-118.4211251
3886,"$444,900 ",SFR/D,8983,State ST  ,SOG,"2/1,0,0,0",1927/ASR,91,"444,900 ",South Gate ,8983 State ST   South Gate ,33.9525072,-118.2127995
3887,"$560,000 ",SFR/D,10026,San Juan AVE  ,SOG,"4/2,0,0,0",1953/ASR,65,"560,000 ",South Gate ,10026 San Juan AVE   South Gate ,33.9424994,-118.2030192
3888,"$550,000 ",TWNHS/A,18850,Hatteras ST   #6,TAR,"3/3,0,0,0",1986/ASR,32,"550,000 ",Tarzana ,18850 Hatteras ST   #6 Tarzana ,34.1767037,-118.5441959
3889,"$225,000 ",SFR/D,21801,Stone PL  ,THP,"3/2,0,0,0",1987/ASR,31,"225,000 ",Tehachapi ,21801 Stone PL   Tehachapi ,35.1360064,-118.4836363
3890,"$535,000 ",TWNHS/A,1995,Woodcutter LN  ,NPK,"3/2,0,1,0",1980/ASR,38,"535,000 ",Newbury Park ,1995 Woodcutter LN   Newbury Park ,34.1862179,-118.921663
3891,"$550,000 ",SFR/D,270,Sidlee ST  ,TO,"5/3,0,0,0",1966/ASR,52,"550,000 ",Thousand Oaks ,270 Sidlee ST   Thousand Oaks ,34.2056177,-118.8711721
3892,"$1,010,000 ",SFR/D,1635,Blue Canyon ST  ,NPK,"4/3,0,1,0",2001/ASR,17,"1,010,000 ",Newbury Park ,1635 Blue Canyon ST   Newbury Park ,34.1969995,-118.9145375
3893,"$555,000 ",SFR/D,24131,Joshua DR  ,VAL,"3/3,0,0,0",2003/ASR,15,"555,000 ",Valencia ,24131 Joshua DR   Valencia ,34.4677206,-118.5624458
3894,"$650,000 ",TWNHS,5506,Renaissance Ave    #2,SD,"2/2,0,1,0",1996,22,"650,000 ",San Diego (City) ,5506 Renaissance Ave    #2 San Diego (City) ,32.8696387,-117.2052824
3895,"$390,000 ",TWNHS/A,24229,Trevino DR  ,VAL,"2/1,0,1,0",1975/ASR,43,"390,000 ",Valencia ,24229 Trevino DR   Valencia ,34.388767,-118.559659
3896,"$617,000 ",SFR/D,4577,La Tuna CT  ,CAM,"3/2,0,1,0",2001/ASR,17,"617,000 ",Camarillo ,4577 La Tuna CT   Camarillo ,34.2401219,-119.0100532
3897,"$829,500 ",SFR/D,6633,Costello AVE  ,VG,"3/1,1,1,0",1949/ASR,69,"829,500 ",Valley Glen ,6633 Costello AVE   Valley Glen ,34.191286,-118.438125
3898,"$200,000 ",SFR/D,15456,Del Rey DR  ,VTVL,"4/2,0,0,0",1959/PUB,59,"200,000 ",Victor Valley ,15456 Del Rey DR   Victor Valley ,34.5316615,-117.3096991
3899,"$235,000 ",SFR/D,13027,Madison CIR  ,VTVL,"3/2,0,0,0",1998/ASR,20,"235,000 ",Victor Valley ,13027 Madison CIR   Victor Valley ,34.4873249,-117.3755793
3900,"$250,000 ",SFR/D,13701,Ashmont ST  ,VTVL,"4/2,0,0,0",2006/ASR,12,"250,000 ",Victor Valley ,13701 Ashmont ST   Victor Valley ,34.4996704,-117.4050002
3901,"$530,000 ",SFR/D,22015,Propello DR  ,SAU,"4/3,0,0,0",2014/ASR,4,"530,000 ",Saugus ,22015 Propello DR   Saugus ,34.4157864,-118.5202633
3902,"$475,000 ",SFR/D,1233,Adobe Ter   ,VST,"3/2,0,1,0",1993,25,"475,000 ",Vista ,1233 Adobe Ter    Vista ,33.1879897,-117.2689205
3903,"$1,280,000 ",TWNHS,412,Pepper AVE  ,PALT,"2/1,0,0,0",1940,78,"1,280,000 ",,412 Pepper AVE   ,37.4238564,-122.1401975
3904,"$1,915,000 ",TWNHS,420,Jacobs CT  ,PALT,"3/2,0,1,0",1993,25,"1,915,000 ",,420 Jacobs CT   ,37.4161348,-122.1276397
3905,"$300,000 ",SFR/D,139 W,107th ST  ,LA,"3/1,0,0,0",1925/ASR,93,"300,000 ",Los Angeles (City) ,139 W 107th ST   Los Angeles (City) ,33.9394796,-118.2752966
3906,"$415,000 ",CONDO/A,21400,Burbank BLVD   #225,WHLL,"2/2,0,0,0",1987/ASR,31,"415,000 ",Woodland Hills ,21400 Burbank BLVD   #225 Woodland Hills ,34.1726614,-118.59852
3907,"$600,000 ",CONDO,1323 S,CARMELINA AVE   #216,LA,"2/1,0,0,0",1968,50,"600,000 ",Los Angeles (City) ,1323 S CARMELINA AVE   #216 Los Angeles (City) ,34.0400383,-118.4681038
3908,"$688,000 ",TWNHS/A,46,Alcoba   ,IR,"2/2,0,1,0",1988/ASR,30,"688,000 ",Irvine ,46 Alcoba    Irvine ,33.6764107,-117.8291393
3909,"$193,000 ",SFR/D,1525,Dogwood CT  ,WSCO,"3/2,0,0,0",2004/PUB,14,"193,000 ",,1525 Dogwood CT   ,35.5844837,-119.3479243
3910,"$899,999 ",TWNHS/A,5693,Tanner Ridge AVE  ,WLV,"3/2,0,1,0",1987/ASR,31,"899,999 ",Westlake Village ,5693 Tanner Ridge AVE   Westlake Village ,34.1777469,-118.789198
3911,"$255,000 ",CONDO,515,Lancaster LN   #140,BAPT,"2/2,0,0,0",1989,29,"255,000 ",,515 Lancaster LN   #140 ,38.0211992,-121.9452054
3912,"$365,000 ",SFR/D,1038 S,Ditman AVE  ,LA,"1/1,0,0,0",1922/ASR,96,"365,000 ",Los Angeles (City) ,1038 S Ditman AVE   Los Angeles (City) ,34.021526,-118.1889916
3913,"$365,000 ",TWNHS,140,Gibson DR   #11,HLST,"3/1,0,1,0",1985,33,"365,000 ",,140 Gibson DR   #11 ,36.84087,-121.395845
3914,"$405,000 ",CONDO,31,Muirfield CT  ,SJOS,"1/1,0,0,0",1982,36,"405,000 ",San Jose ,31 Muirfield CT   San Jose ,37.36016499999999,-121.838503
3915,"$445,000 ",SFR/D,11829,Alabama ST  ,LA,"3/2,0,0,0",1950/SEE,68,"445,000 ",Los Angeles (City) ,11829 Alabama ST   Los Angeles (City) ,33.9255403,-118.2477513
3916,"$449,000 ",SFR/D,1325,Winter Haven Road   ,FBRK,"3/2,0,0,0",1985/PUB,33,"449,000 ",Fallbrook ,1325 Winter Haven Road    Fallbrook ,33.3476232,-117.2309357
3917,"$465,000 ",SFR/D,82,Arthur RD  ,WATS,"2/1,0,0,0",1950,68,"465,000 ",,82 Arthur RD   ,36.9276813,-121.7704999
3918,"$525,000 ",SFR/D,21217,Water ST  ,CARS,"3/2,0,0,0",1963/ASR,55,"525,000 ",Carson ,21217 Water ST   Carson ,33.8362626,-118.2412184
3919,"$535,000 ",SFR/D,181,Laurel AVE  ,HAYW,"3/1,0,0,0",1922,96,"535,000 ",,181 Laurel AVE   ,37.66973249999999,-122.100243
3920,"$565,000 ",TWNHS,131,Palo Verde TER  ,STCZ,"2/1,0,1,0",1973,45,"565,000 ",,131 Palo Verde TER   ,36.971118,-122.04908
3921,"$573,000 ",SFR/D,1298,Winford AVE  ,VENT,"3/2,0,0,0",1964/ASR,54,"573,000 ",Ventura ,1298 Winford AVE   Ventura ,34.2683209,-119.1756071
3922,"$586,000 ",CONDO,2645,Senter Creek CT  ,SJOS,"2/2,0,0,0",1983,35,"586,000 ",San Jose ,2645 Senter Creek CT   San Jose ,37.3031177,-121.842092
3923,"$593,000 ",CONDO,707,Fathom DR   #103,SNMT,"0/1,0,0,0",1968,50,"593,000 ",,707 Fathom DR   #103 ,37.5637824,-122.2864331
3924,"$620,000 ",SFR/D,1850,Sea Pines Rd   ,ELC,"3/3,0,0,0",1987,31,"620,000 ",El Cajon ,1850 Sea Pines Rd    El Cajon ,32.7468284,-116.9174194
3925,"$650,000 ",SFR/D,1669,Via Tovita   ,OA,"3/1,0,1,0",1954,64,"650,000 ",Out of Area ,1669 Via Tovita    Out of Area ,37.6639676,-122.1362382
